asset,time,FeeMeanUSD
eth,2015-11-23 00:00:00+00:00,0.001483147
eth,2015-11-24 00:00:00+00:00,0.001649846
eth,2015-11-25 00:00:00+00:00,0.001527174
eth,2015-11-26 00:00:00+00:00,0.001098264
eth,2015-11-27 00:00:00+00:00,0.001245864
eth,2015-11-28 00:00:00+00:00,0.001939345
eth,2015-11-29 00:00:00+00:00,0.001154092
eth,2015-11-30 00:00:00+00:00,0.002038489
eth,2015-12-01 00:00:00+00:00,0.001661324
eth,2015-12-02 00:00:00+00:00,0.001442519
eth,2015-12-03 00:00:00+00:00,0.001269953
eth,2015-12-04 00:00:00+00:00,0.001506635
eth,2015-12-05 00:00:00+00:00,0.001677901
eth,2015-12-06 00:00:00+00:00,0.001554041
eth,2015-12-07 00:00:00+00:00,0.001066692
eth,2015-12-08 00:00:00+00:00,0.001085212
eth,2015-12-09 00:00:00+00:00,0.001165747
eth,2015-12-10 00:00:00+00:00,0.001285438
eth,2015-12-11 00:00:00+00:00,0.001870923
eth,2015-12-12 00:00:00+00:00,0.00270545
eth,2015-12-13 00:00:00+00:00,0.002320552
eth,2015-12-14 00:00:00+00:00,0.004752792
eth,2015-12-15 00:00:00+00:00,0.005422687
eth,2015-12-16 00:00:00+00:00,0.003720921
eth,2015-12-17 00:00:00+00:00,0.003168644
eth,2015-12-18 00:00:00+00:00,0.00320674
eth,2015-12-19 00:00:00+00:00,0.002735651
eth,2015-12-20 00:00:00+00:00,0.003345489
eth,2015-12-21 00:00:00+00:00,0.002951046
eth,2015-12-22 00:00:00+00:00,0.002476008
eth,2015-12-23 00:00:00+00:00,0.003118572
eth,2015-12-24 00:00:00+00:00,0.002949943
eth,2015-12-25 00:00:00+00:00,0.002418702
eth,2015-12-26 00:00:00+00:00,0.002488872
eth,2015-12-27 00:00:00+00:00,0.003442593
eth,2015-12-28 00:00:00+00:00,0.002479418
eth,2015-12-29 00:00:00+00:00,0.002513006
eth,2015-12-30 00:00:00+00:00,0.003135654
eth,2015-12-31 00:00:00+00:00,0.002308988
eth,2016-01-01 00:00:00+00:00,0.001749619
eth,2016-01-02 00:00:00+00:00,0.002006941
eth,2016-01-03 00:00:00+00:00,0.002010506
eth,2016-01-04 00:00:00+00:00,0.002136892
eth,2016-01-05 00:00:00+00:00,0.003462689
eth,2016-01-06 00:00:00+00:00,0.003701958
eth,2016-01-07 00:00:00+00:00,0.002789251
eth,2016-01-08 00:00:00+00:00,0.002349919
eth,2016-01-09 00:00:00+00:00,0.003232254
eth,2016-01-10 00:00:00+00:00,0.002550974
eth,2016-01-11 00:00:00+00:00,0.002508276
eth,2016-01-12 00:00:00+00:00,0.002778392
eth,2016-01-13 00:00:00+00:00,0.003883463
eth,2016-01-14 00:00:00+00:00,0.002930526
eth,2016-01-15 00:00:00+00:00,0.003027564
eth,2016-01-16 00:00:00+00:00,0.002573833
eth,2016-01-17 00:00:00+00:00,0.002291779
eth,2016-01-18 00:00:00+00:00,0.003509951
eth,2016-01-19 00:00:00+00:00,0.003586981
eth,2016-01-20 00:00:00+00:00,0.002610317
eth,2016-01-21 00:00:00+00:00,0.002828522
eth,2016-01-22 00:00:00+00:00,0.00342256
eth,2016-01-23 00:00:00+00:00,0.003181784
eth,2016-01-24 00:00:00+00:00,0.003896524
eth,2016-01-25 00:00:00+00:00,0.005947866
eth,2016-01-26 00:00:00+00:00,0.005464212
eth,2016-01-27 00:00:00+00:00,0.007283236
eth,2016-01-28 00:00:00+00:00,0.006281608
eth,2016-01-29 00:00:00+00:00,0.005676322
eth,2016-01-30 00:00:00+00:00,0.005898041
eth,2016-01-31 00:00:00+00:00,0.005364265
eth,2016-02-01 00:00:00+00:00,0.00496693
eth,2016-02-02 00:00:00+00:00,0.005043869
eth,2016-02-03 00:00:00+00:00,0.004914867
eth,2016-02-04 00:00:00+00:00,0.005805575
eth,2016-02-05 00:00:00+00:00,0.006554539
