asset,time,FeeMeanUSD
btc,2011-09-23 00:00:00+00:00,0.003715939
btc,2011-09-24 00:00:00+00:00,0.006618067
btc,2011-09-25 00:00:00+00:00,0.003134848
btc,2011-09-26 00:00:00+00:00,0.002611373
btc,2011-09-27 00:00:00+00:00,0.003867053
btc,2011-09-28 00:00:00+00:00,0.003557412
btc,2011-09-29 00:00:00+00:00,0.002998781
btc,2011-09-30 00:00:00+00:00,0.003364482
btc,2011-10-01 00:00:00+00:00,0.003389658
btc,2011-10-02 00:00:00+00:00,0.003218233
btc,2011-10-03 00:00:00+00:00,0.007112776
btc,2011-10-04 00:00:00+00:00,0.003250663
btc,2011-10-05 00:00:00+00:00,0.003358829
btc,2011-10-06 00:00:00+00:00,0.006821637
btc,2011-10-07 00:00:00+00:00,0.003102635
btc,2011-10-08 00:00:00+00:00,0.002545673
btc,2011-10-09 00:00:00+00:00,0.002196874
btc,2011-10-10 00:00:00+00:00,0.002431141
btc,2011-10-11 00:00:00+00:00,0.003621209
btc,2011-10-12 00:00:00+00:00,0.003508926
btc,2011-10-13 00:00:00+00:00,0.003157317
btc,2011-10-14 00:00:00+00:00,0.002251717
btc,2011-10-15 00:00:00+00:00,0.002367743
btc,2011-10-16 00:00:00+00:00,0.002396816
btc,2011-10-17 00:00:00+00:00,0.002028129
btc,2011-10-18 00:00:00+00:00,0.001440425
btc,2011-10-19 00:00:00+00:00,0.001422538
btc,2011-10-20 00:00:00+00:00,0.003091025
btc,2011-10-21 00:00:00+00:00,0.001350876
btc,2011-10-22 00:00:00+00:00,0.001745352
btc,2011-10-23 00:00:00+00:00,0.001778208
btc,2011-10-24 00:00:00+00:00,0.001590844
btc,2011-10-25 00:00:00+00:00,0.001475311
btc,2011-10-26 00:00:00+00:00,0.001651862
btc,2011-10-27 00:00:00+00:00,0.001864256
btc,2011-10-28 00:00:00+00:00,0.001873791
btc,2011-10-29 00:00:00+00:00,0.002295466
btc,2011-10-30 00:00:00+00:00,0.002173468
btc,2011-10-31 00:00:00+00:00,0.002029118
btc,2011-11-01 00:00:00+00:00,0.00281673
btc,2011-11-02 00:00:00+00:00,0.001780584
btc,2011-11-03 00:00:00+00:00,0.001463006
btc,2011-11-04 00:00:00+00:00,0.00156335
btc,2011-11-05 00:00:00+00:00,0.001978323
btc,2011-11-06 00:00:00+00:00,0.001337033
btc,2011-11-07 00:00:00+00:00,0.001934265
btc,2011-11-08 00:00:00+00:00,0.002149134
btc,2011-11-09 00:00:00+00:00,0.001500541
btc,2011-11-10 00:00:00+00:00,0.001508387
btc,2011-11-11 00:00:00+00:00,0.001310816
btc,2011-11-12 00:00:00+00:00,0.001515957
btc,2011-11-13 00:00:00+00:00,0.001549654
btc,2011-11-14 00:00:00+00:00,0.001114867
btc,2011-11-15 00:00:00+00:00,0.001151609
btc,2011-11-16 00:00:00+00:00,0.001555151
btc,2011-11-17 00:00:00+00:00,0.00142266
btc,2011-11-18 00:00:00+00:00,0.001371559
btc,2011-11-19 00:00:00+00:00,0.001510174
btc,2011-11-20 00:00:00+00:00,0.001842721
btc,2011-11-21 00:00:00+00:00,0.001212309
btc,2011-11-22 00:00:00+00:00,0.001300342
btc,2011-11-23 00:00:00+00:00,0.00152721
btc,2011-11-24 00:00:00+00:00,0.001946018
btc,2011-11-25 00:00:00+00:00,0.002076482
btc,2011-11-26 00:00:00+00:00,0.001476999
btc,2011-11-27 00:00:00+00:00,0.001270848
btc,2011-11-28 00:00:00+00:00,0.001347306
btc,2011-11-29 00:00:00+00:00,0.0021652
btc,2011-11-30 00:00:00+00:00,0.001336659
btc,2011-12-01 00:00:00+00:00,0.002210365
btc,2011-12-02 00:00:00+00:00,0.002389233
btc,2011-12-03 00:00:00+00:00,0.002283725
btc,2011-12-04 00:00:00+00:00,0.001580833
btc,2011-12-05 00:00:00+00:00,0.001469833
btc,2011-12-06 00:00:00+00:00,0.001594038
btc,2011-12-07 00:00:00+00:00,0.001902207
btc,2011-12-08 00:00:00+00:00,0.001495417
btc,2011-12-09 00:00:00+00:00,0.001623369
btc,2011-12-10 00:00:00+00:00,0.001592063
btc,2011-12-11 00:00:00+00:00,0.141809577
btc,2011-12-12 00:00:00+00:00,0.115344646
btc,2011-12-13 00:00:00+00:00,0.002741087
btc,2011-12-14 00:00:00+00:00,0.00204982
btc,2011-12-15 00:00:00+00:00,0.005024863
btc,2011-12-16 00:00:00+00:00,0.001744857
btc,2011-12-17 00:00:00+00:00,0.002432029
btc,2011-12-18 00:00:00+00:00,0.002230086
btc,2011-12-19 00:00:00+00:00,0.00260639
btc,2011-12-20 00:00:00+00:00,0.003694734
btc,2011-12-21 00:00:00+00:00,0.003088178
btc,2011-12-22 00:00:00+00:00,0.002375603
btc,2011-12-23 00:00:00+00:00,0.001868252
btc,2011-12-24 00:00:00+00:00,0.001970528
btc,2011-12-25 00:00:00+00:00,0.002436846
btc,2011-12-26 00:00:00+00:00,0.002317578
btc,2011-12-27 00:00:00+00:00,0.002549745
btc,2011-12-28 00:00:00+00:00,0.003043971
btc,2011-12-29 00:00:00+00:00,0.003079738
btc,2011-12-30 00:00:00+00:00,0.002868296
btc,2011-12-31 00:00:00+00:00,0.003851422
btc,2012-01-01 00:00:00+00:00,0.003774351
btc,2012-01-02 00:00:00+00:00,0.00535688
btc,2012-01-03 00:00:00+00:00,0.004824603
btc,2012-01-04 00:00:00+00:00,0.013720777
btc,2012-01-05 00:00:00+00:00,0.006092535
btc,2012-01-06 00:00:00+00:00,0.006444281
btc,2012-01-07 00:00:00+00:00,0.005328089
btc,2012-01-08 00:00:00+00:00,0.004168641
btc,2012-01-09 00:00:00+00:00,0.006822333
btc,2012-01-10 00:00:00+00:00,0.004926813
btc,2012-01-11 00:00:00+00:00,0.005531363
btc,2012-01-12 00:00:00+00:00,0.042014232
btc,2012-01-13 00:00:00+00:00,0.012446484
btc,2012-01-14 00:00:00+00:00,0.010129655
btc,2012-01-15 00:00:00+00:00,0.02697012
btc,2012-01-16 00:00:00+00:00,0.028661882
btc,2012-01-17 00:00:00+00:00,0.006399867
btc,2012-01-18 00:00:00+00:00,0.009854282
btc,2012-01-19 00:00:00+00:00,0.025885949
btc,2012-01-20 00:00:00+00:00,0.024380621
btc,2012-01-21 00:00:00+00:00,0.004888931
